ad_id,city_id,category_id,market,date_posted,date_expired,price_per_sqm,price,rooms_num
61556053,1004,101,secondary,2/25/2021,3/27/2021,5245,195000,2
61531495,26,101,primary,2/19/2021,3/21/2021,8027,297000,2
61552413,26,101,secondary,2/25/2021,3/26/2021,15000,585000,2
61500971,26,101,primary,2/11/2021,3/11/2021,10158,683740,3
61493998,26,101,primary,2/10/2021,7/8/2021,15877,442500,1
61540201,26,101,primary,2/22/2021,3/24/2021,10075,926929,4
61680466,26,101,secondary,3/29/2021,3/29/2021,13253,550000,2
61609161,26,101,secondary,3/11/2021,3/23/2021,10677,410000,2
61519182,26,101,secondary,2/16/2021,2/16/2021,8543,1290000,5
61508284,26,101,secondary,2/14/2021,3/16/2021,11863,619000,3
61483184,26,101,secondary,2/8/2021,3/18/2021,10715,460000,2
61560752,26,101,primary,2/27/2021,3/29/2021,9400,546704,3
61509503,26,101,secondary,2/14/2021,3/12/2021,12860,1135000,3
61507380,26,101,secondary,2/13/2021,3/15/2021,12153,350000,1
61533173,26,101,secondary,2/19/2021,3/1/2021,15693,970000,3
61617856,26,101,primary,3/12/2021,3/19/2021,9817,589000,3
61596994,1004,101,secondary,3/8/2021,3/19/2021,6991,560000,4
61580758,1004,101,secondary,3/4/2021,3/12/2021,6378,172200,1
61485857,26,101,primary,2/8/2021,3/3/2021,8250,290152,2
61516827,26,101,secondary,2/16/2021,3/11/2021,10515,878000,4
61641062,26,101,primary,3/18/2021,3/24/2021,9106,307610,2
61455924,26,101,secondary,2/1/2021,2/27/2021,12988,736000,2
61494601,26,101,primary,2/10/2021,3/12/2021,6561,374000,3
61465855,26,101,secondary,2/3/2021,2/12/2021,11867,890000,3
61474576,1004,101,primary,2/4/2021,2/18/2021,5000,283250,2
61563524,1004,101,secondary,2/28/2021,3/30/2021,6274,229000,2
61501794,26,101,secondary,2/12/2021,3/24/2021,11477,579000,2
61619006,26,101,secondary,3/13/2021,3/24/2021,9983,579000,3
61492249,26,101,primary,2/10/2021,2/12/2021,10732,431000,2
61538346,26,101,secondary,2/22/2021,3/8/2021,15182,525300,2
61541387,1004,101,secondary,2/22/2021,2/26/2021,5699,480000,3
61623152,26,101,secondary,3/15/2021,3/16/2021,16500,429000,1
61596544,26,101,secondary,3/8/2021,3/30/2021,9447,550000,3
61595759,26,101,secondary,3/8/2021,3/30/2021,15116,650000,2
61493418,26,101,secondary,2/10/2021,2/26/2021,8769,399000,2
61558900,26,101,primary,2/26/2021,3/22/2021,6900,484794,4
61572045,26,101,secondary,3/2/2021,3/8/2021,8533,320000,2
61504351,26,101,secondary,2/12/2021,3/16/2021,9533,429000,2
61623536,26,101,secondary,3/15/2021,3/27/2021,10533,790000,4
61580104,26,101,primary,3/4/2021,3/28/2021,12312,620159,2
61465954,26,101,primary,2/3/2021,3/16/2021,8810,511000,3
61537014,26,101,secondary,2/21/2021,3/24/2021,11985,779000,4
61581337,26,101,primary,3/4/2021,3/6/2021,9996,719512,3
61504680,26,101,primary,2/12/2021,3/14/2021,6561,374000,3
61518880,26,101,primary,2/16/2021,3/24/2021,14373,403300,1
61539393,26,101,primary,2/22/2021,3/24/2021,13500,589000,2
61608669,1004,101,primary,3/11/2021,7/9/2021,6600,337920,3
61485869,26,101,secondary,2/8/2021,3/11/2021,10174,299000,1
61561779,26,101,secondary,2/27/2021,3/2/2021,9366,399000,1
61600949,26,101,secondary,3/9/2021,3/26/2021,10448,700000,3
61602728,26,101,secondary,3/9/2021,3/29/2021,10854,890000,4
61517924,26,101,primary,2/16/2021,3/18/2021,8929,499999,3
61488080,26,101,secondary,2/9/2021,3/11/2021,8173,425000,2
61460808,26,101,secondary,2/2/2021,2/26/2021,7856,425000,2
61494258,26,101,primary,2/10/2021,7/8/2021,15558,499100,1
61512867,1004,101,secondary,2/15/2021,3/17/2021,8480,279000,2
61534942,26,101,secondary,2/20/2021,3/24/2021,9419,438000,2
61580069,26,101,primary,3/4/2021,3/28/2021,15869,850250,2
61590995,26,101,secondary,3/6/2021,3/7/2021,8531,395000,2
61456700,26,101,secondary,2/1/2021,3/3/2021,15741,850000,2
61517861,26,101,secondary,2/16/2021,3/10/2021,11360,557776,2
61488670,26,101,primary,2/9/2021,3/11/2021,6561,374000,3
61579714,26,101,secondary,3/4/2021,3/22/2021,8879,499000,3
61629042,26,101,primary,3/16/2021,3/17/2021,10850,332661,1
61485292,26,101,secondary,2/8/2021,2/10/2021,13635,709000,2
61517906,26,101,secondary,2/16/2021,3/12/2021,16250,455000,1
61510893,26,101,secondary,2/15/2021,3/10/2021,13206,449000,1
61591371,26,101,secondary,3/6/2021,3/7/2021,6915,260000,1
61461446,26,101,secondary,2/2/2021,2/17/2021,11491,655000,2
61462183,26,101,secondary,2/2/2021,2/25/2021,10000,480000,2
61600858,26,101,secondary,3/9/2021,3/29/2021,12723,598000,3
61592850,26,101,primary,3/7/2021,3/23/2021,10776,512500,2
61466901,26,101,secondary,2/3/2021,3/4/2021,19800,579942,1
61506351,26,101,secondary,2/13/2021,3/18/2021,13536,580000,2
61509678,1004,101,secondary,2/14/2021,2/25/2021,5906,313000,3
61530617,26,101,primary,2/19/2021,3/3/2021,8700,522870,3
61573016,26,101,secondary,3/2/2021,3/23/2021,8308,540000,3
61614095,26,101,secondary,3/12/2021,3/28/2021,9827,790000,4
61512143,26,101,secondary,2/15/2021,3/9/2021,13000,1066000,4
61570490,26,101,secondary,3/2/2021,3/17/2021,11200,420000,2
61482824,26,101,secondary,2/7/2021,3/9/2021,13191,277000,1
61559929,26,101,primary,2/26/2021,3/26/2021,9993,986303,4
61584501,26,101,secondary,3/5/2021,3/22/2021,16375,524000,1
61465279,26,101,secondary,2/3/2021,2/15/2021,12556,565000,2
61485127,26,101,secondary,2/8/2021,3/4/2021,9700,465600,3
61476246,26,101,primary,2/5/2021,6/6/2021,10524,580200,2
61570796,26,101,secondary,3/2/2021,3/15/2021,9438,420000,2
61591401,26,101,secondary,3/6/2021,3/7/2021,7353,250000,2
61558062,1004,101,secondary,2/26/2021,3/3/2021,5618,309000,2
61457178,26,101,primary,2/1/2021,3/1/2021,11435,523161,2
61530578,26,101,primary,2/19/2021,3/1/2021,8692,839800,4
61593027,26,101,secondary,3/7/2021,3/19/2021,7640,340000,2
61618669,26,101,primary,3/13/2021,3/23/2021,12488,395000,1
61597257,26,101,primary,3/8/2021,3/22/2021,13746,805378,3
61513970,26,101,secondary,2/15/2021,3/16/2021,9000,360000,2
61560725,26,101,primary,2/27/2021,3/29/2021,11088,804400,3
61464401,26,101,primary,2/2/2021,2/8/2021,11966,729900,2
61484717,26,101,primary,2/8/2021,7/8/2021,12068,367700,1
61529802,26,101,primary,2/19/2021,3/21/2021,9786,425000,2
61494301,26,101,primary,2/10/2021,7/8/2021,15710,526900,1
61529005,26,101,primary,2/19/2021,3/22/2021,13116,522000,2
61493238,26,101,secondary,2/10/2021,3/24/2021,10284,435000,2
61543654,26,101,secondary,2/23/2021,3/25/2021,18333,385000,1
61491402,1004,101,secondary,2/9/2021,3/11/2021,7469,239000,2
61559360,26,101,secondary,2/26/2021,3/12/2021,11500,371565,2
61531531,26,101,secondary,2/19/2021,3/12/2021,8969,400000,3
61552578,26,101,primary,2/25/2021,3/27/2021,9300,930000,4
61465766,26,101,secondary,2/3/2021,2/25/2021,9538,620000,3
61465271,26,101,secondary,2/3/2021,3/8/2021,13624,585000,3
62823508,26,101,secondary,2/28/2022,5/18/2022,16300,815000,2
62853991,1004,101,primary,3/8/2022,4/7/2022,8832,309120,2
62788666,26,101,primary,2/18/2022,3/20/2022,12516,903680,3
62851621,26,101,secondary,3/7/2022,3/29/2022,15556,560000,2
61555009,26,101,primary,2/25/2021,3/27/2021,16484,1500000,4
61531177,1004,101,secondary,2/19/2021,3/21/2021,8750,385000,2
61504528,26,101,primary,2/12/2021,3/23/2021,7598,1154900,5
61474990,26,101,primary,2/5/2021,2/24/2021,8961,507461,3
61608624,1004,101,primary,3/11/2021,7/9/2021,6200,255626,2
61493946,26,101,primary,2/10/2021,7/8/2021,15129,420900,1
61476254,26,101,secondary,2/5/2021,3/4/2021,12973,480000,2
61534534,26,101,secondary,2/20/2021,3/22/2021,12101,622000,2
61554961,26,101,secondary,2/25/2021,3/4/2021,15000,675000,3
61515806,26,101,secondary,2/16/2021,3/11/2021,13846,720000,2
61473715,26,101,secondary,2/4/2021,3/6/2021,13750,275000,1
61563594,26,101,secondary,2/28/2021,3/30/2021,9693,347000,1
61520837,26,101,secondary,2/17/2021,3/11/2021,13236,499000,1
61568581,26,101,primary,3/1/2021,3/25/2021,12326,927285,4
61464838,26,101,primary,2/2/2021,3/4/2021,8622,447300,3
61585801,26,101,primary,3/5/2021,3/10/2021,10611,330000,1
61517009,26,101,primary,2/16/2021,3/18/2021,15626,1672000,3
61598737,26,101,secondary,3/9/2021,3/24/2021,9267,469000,3
61494324,26,101,primary,2/10/2021,7/8/2021,14053,620600,2
61505320,26,101,primary,2/12/2021,3/3/2021,14179,760015,2
61618528,26,101,secondary,3/13/2021,3/26/2021,18680,1500000,3
61561125,26,101,secondary,2/27/2021,3/28/2021,8462,1100000,4
61595237,26,101,secondary,3/8/2021,3/30/2021,13300,798000,2
61479508,26,101,secondary,2/6/2021,2/17/2021,13146,509000,2
61492900,26,101,primary,2/10/2021,3/12/2021,6579,375000,3
61461953,26,101,primary,2/2/2021,3/4/2021,7973,295000,2
61522871,26,101,primary,2/17/2021,3/5/2021,27892,3475350,3
61499388,26,101,secondary,2/11/2021,3/4/2021,12485,839000,3
61553375,26,101,secondary,2/25/2021,3/22/2021,9615,280000,1
61457216,26,101,secondary,2/1/2021,2/25/2021,16232,1150000,3
61477772,26,101,secondary,2/5/2021,2/16/2021,16667,1100000,2
61542040,26,101,primary,2/22/2021,3/6/2021,12448,658375,2
61577240,26,101,secondary,3/3/2021,3/16/2021,12709,699000,2
61488885,26,101,secondary,2/9/2021,2/20/2021,7256,349000,3
61494859,26,101,secondary,2/10/2021,2/25/2021,16945,649000,1
61505936,26,101,primary,2/12/2021,3/11/2021,8570,393000,2
61529371,26,101,primary,2/19/2021,3/21/2021,6456,368000,3
61510018,26,101,secondary,2/15/2021,2/27/2021,10727,475000,2
61551730,26,101,primary,2/25/2021,3/30/2021,10982,549000,2
61467050,26,101,secondary,2/3/2021,2/17/2021,13947,530000,2
61505327,26,101,primary,2/12/2021,3/3/2021,12671,792792,3
61580134,26,101,primary,3/4/2021,3/28/2021,11306,872734,3
61582040,26,101,secondary,3/4/2021,3/10/2021,7712,455000,3
61630269,26,101,primary,3/16/2021,1/6/2022,8000,530960,2
61657420,26,101,primary,3/23/2021,9/19/2021,8798,452041,3
61502884,26,101,secondary,2/12/2021,3/5/2021,10526,400000,2
61525345,26,101,primary,2/18/2021,3/20/2021,14444,650000,2
61610458,26,101,secondary,3/11/2021,3/16/2021,7300,221190,2
61499596,26,101,secondary,2/11/2021,3/6/2021,15062,549000,2
61494290,26,101,secondary,2/10/2021,3/4/2021,11570,995000,3
61547683,26,101,secondary,2/24/2021,3/14/2021,5592,288000,3
61559317,26,101,secondary,2/26/2021,3/15/2021,11391,329990,1
61561200,26,101,secondary,2/27/2021,3/28/2021,12382,1395000,3
61577250,26,101,secondary,3/3/2021,3/11/2021,11598,450000,2
61641656,26,101,secondary,3/18/2021,3/18/2021,10296,870000,5
61476608,26,101,primary,2/5/2021,3/7/2021,10606,590000,3
61593779,26,101,secondary,3/8/2021,3/15/2021,12630,485000,2
61541634,26,101,secondary,2/22/2021,3/24/2021,12727,560000,2
61496152,26,101,secondary,2/10/2021,3/1/2021,11745,599000,2
61542611,26,101,primary,2/23/2021,3/25/2021,7476,314000,2
61484491,26,101,secondary,2/8/2021,3/4/2021,15377,815000,2
61475919,26,101,secondary,2/5/2021,3/7/2021,10922,640000,3
61536911,26,101,secondary,2/21/2021,3/23/2021,12576,415000,1
61543724,26,101,secondary,2/23/2021,3/15/2021,12500,812500,3
61464735,26,101,secondary,2/2/2021,3/27/2021,11500,345000,1
61525362,26,101,secondary,2/18/2021,3/1/2021,13022,515000,2
61485335,26,101,secondary,2/8/2021,2/26/2021,6652,439000,3
61456748,26,101,secondary,2/1/2021,3/3/2021,15333,920000,2
61502299,26,101,primary,2/12/2021,3/14/2021,15686,288000,1
61466725,26,101,secondary,2/3/2021,2/21/2021,13051,509000,2
61474577,1004,101,primary,2/4/2021,2/18/2021,5200,249184,2
61512851,26,101,secondary,2/15/2021,3/16/2021,11860,625000,2
61506170,26,101,primary,2/13/2021,2/13/2021,9797,994303,5
61538034,26,101,primary,2/22/2021,3/8/2021,8390,516069,3
61501463,26,101,primary,2/11/2021,2/12/2021,7639,268500,2
61577592,26,101,secondary,3/3/2021,3/4/2021,17803,543000,2
61494287,26,101,primary,2/10/2021,7/8/2021,15343,514600,1
61493227,26,101,primary,2/10/2021,3/12/2021,6579,375000,3
61514641,26,101,primary,2/16/2021,3/18/2021,7850,276084,2
61667870,26,101,primary,3/25/2021,3/26/2021,9050,228422,1
61530809,26,101,primary,2/19/2021,7/21/2021,8385,447900,3
61538719,26,101,primary,2/22/2021,3/24/2021,11083,399000,2
61633931,26,101,primary,3/17/2021,3/19/2021,6300,389970,3
61477836,26,101,secondary,2/5/2021,2/18/2021,12633,998000,4
61499936,1004,101,secondary,2/11/2021,3/13/2021,5208,250000,3
61554302,1004,101,secondary,2/25/2021,3/26/2021,6657,237000,2
61601858,26,101,secondary,3/9/2021,3/30/2021,11746,740000,3
61562713,26,101,primary,2/28/2021,3/30/2021,11298,525000,3
61543840,26,101,primary,2/23/2021,3/25/2021,8027,297000,2
61560747,26,101,primary,2/27/2021,3/29/2021,9000,416160,2
61500956,26,101,primary,2/11/2021,2/12/2021,9797,994303,5
61569016,26,101,primary,3/1/2021,3/21/2021,10763,694000,3
61588694,26,101,primary,3/5/2021,3/26/2021,8560,487900,3
61482378,26,101,secondary,2/7/2021,3/5/2021,15987,1247000,4
61493926,26,101,primary,2/10/2021,7/8/2021,14461,402300,1
61514042,1004,101,secondary,2/15/2021,3/17/2021,7234,274900,2
61512962,26,101,primary,2/15/2021,3/17/2021,10833,325000,1
61485893,26,101,secondary,2/8/2021,3/5/2021,16375,524000,1
61572753,26,101,primary,3/2/2021,3/12/2021,9635,730626,4
61515208,1004,101,secondary,2/16/2021,3/25/2021,5362,370000,3
61544199,26,101,secondary,2/23/2021,3/9/2021,10288,679000,3
61584374,26,101,secondary,3/5/2021,3/6/2021,9972,460000,2
61581874,26,101,primary,3/4/2021,3/6/2021,8200,331280,2
61494118,26,101,primary,2/10/2021,7/8/2021,11514,719500,4
61547019,26,101,primary,2/24/2021,3/21/2021,10914,625495,3
61459507,26,101,secondary,2/1/2021,3/3/2021,10882,417000,2
61481153,26,101,secondary,2/7/2021,3/9/2021,15568,576000,2
61563475,1004,101,secondary,2/28/2021,3/30/2021,5320,241000,2
61455616,26,101,secondary,2/1/2021,3/2/2021,11964,335000,1
61517021,26,101,secondary,2/16/2021,3/3/2021,16667,1100000,2
61550660,26,101,primary,2/24/2021,3/26/2021,6544,373000,3
61518818,26,101,primary,2/16/2021,3/18/2021,10972,350000,2
61591325,26,101,secondary,3/6/2021,3/7/2021,9756,276000,2
61520633,26,101,secondary,2/17/2021,3/22/2021,20588,2100000,4
61456784,26,101,secondary,2/1/2021,3/3/2021,11991,759000,3
61644829,26,101,primary,3/19/2021,7/17/2021,12090,549128,2
61505885,26,101,secondary,2/12/2021,3/14/2021,16950,339000,1
61561255,26,101,primary,2/27/2021,3/4/2021,11220,482011,2
61544119,26,101,secondary,2/23/2021,3/22/2021,8301,689000,3
61482831,26,101,primary,2/7/2021,2/22/2021,9990,538561,4
61470940,26,101,primary,2/4/2021,3/6/2021,10794,340000,2
61500962,26,101,primary,2/11/2021,2/12/2021,11400,577761,2
61585383,26,101,secondary,3/5/2021,3/29/2021,8441,759000,3
61520402,26,101,secondary,2/17/2021,3/11/2021,10141,720000,3
61659397,26,101,secondary,3/23/2021,3/28/2021,17432,1150000,3
61468873,26,101,secondary,2/3/2021,2/8/2021,7990,375530,3
61626989,26,101,secondary,3/15/2021,3/22/2021,12000,1056000,3
61477502,26,101,primary,2/5/2021,7/8/2021,16188,449700,1
61505785,26,101,secondary,2/12/2021,3/14/2021,16709,1060000,2
61541051,26,101,secondary,2/22/2021,3/15/2021,17157,875000,2
61555871,1004,101,secondary,2/25/2021,3/17/2021,5255,289000,3
61554637,26,101,primary,2/25/2021,3/27/2021,6560,410000,4
61463429,26,101,secondary,2/2/2021,2/25/2021,9623,510000,3
61553544,26,101,secondary,2/25/2021,3/16/2021,11063,279000,1
61503747,26,101,secondary,2/12/2021,3/14/2021,14139,509000,2
61521947,26,101,secondary,2/17/2021,3/17/2021,9667,609000,3
61517002,26,101,secondary,2/16/2021,3/11/2021,14205,530000,2
61502711,26,101,secondary,2/12/2021,2/22/2021,11796,578000,2
61526782,26,101,secondary,2/18/2021,2/27/2021,9875,395000,2
61543053,26,101,secondary,2/23/2021,3/2/2021,12000,840000,3
61520088,26,101,secondary,2/17/2021,3/19/2021,12115,638480,2
61502415,26,101,primary,2/12/2021,3/14/2021,11191,470000,2
61515215,26,101,secondary,2/16/2021,3/18/2021,10994,812000,4
61534017,26,101,secondary,2/20/2021,2/26/2021,11457,409000,1
61562481,26,101,primary,2/27/2021,3/29/2021,6496,406000,4
61550616,26,101,secondary,2/24/2021,2/25/2021,11881,499000,2
61559896,26,101,secondary,2/26/2021,3/28/2021,9048,380000,2
61504827,26,101,primary,2/12/2021,3/14/2021,18056,325000,1
61568244,26,101,primary,3/1/2021,3/2/2021,8600,241316,1
61492709,26,101,primary,2/10/2021,3/12/2021,13618,749000,3
61490043,26,101,secondary,2/9/2021,3/11/2021,8989,560000,3
61481575,26,101,secondary,2/7/2021,3/5/2021,10498,485000,3
61497856,26,101,primary,2/11/2021,3/13/2021,8027,297000,2
61464315,26,101,secondary,2/2/2021,3/4/2021,10992,566000,2
61636278,26,101,primary,3/17/2021,3/24/2021,11280,536695,2
61455713,26,101,primary,2/1/2021,3/3/2021,8194,295000,2
61460762,26,101,secondary,2/2/2021,3/4/2021,10691,588000,3
61569932,26,101,secondary,3/2/2021,3/15/2021,13904,729000,2
61636137,26,101,secondary,3/17/2021,3/18/2021,18462,1680000,3
61531899,26,101,primary,2/19/2021,3/19/2021,11435,517329,2
61476368,26,101,secondary,2/5/2021,2/23/2021,11976,685000,2
61504332,26,101,secondary,2/12/2021,3/14/2021,7787,584000,4
61552592,1004,101,secondary,2/25/2021,3/5/2021,5102,152900,1
61470740,26,101,primary,2/4/2021,3/4/2021,9761,811000,4
61597217,26,101,primary,3/8/2021,3/9/2021,10850,285572,1
61514631,26,101,primary,2/16/2021,3/18/2021,7750,286208,2
61651744,26,101,primary,3/22/2021,4/21/2021,10560,391776,2
61557980,26,101,primary,2/26/2021,7/21/2021,8722,457800,3
61563360,26,101,primary,2/28/2021,3/30/2021,11310,475000,2
61594454,26,101,secondary,3/8/2021,3/12/2021,10938,350000,1
61543923,26,101,primary,2/23/2021,3/24/2021,11508,779401,3
61518016,26,101,secondary,2/16/2021,2/16/2021,13500,1053000,3
61529834,26,101,primary,2/19/2021,3/17/2021,12731,596065,2
61529238,26,101,primary,2/19/2021,3/21/2021,6456,368000,3
61499202,1004,101,primary,2/11/2021,3/13/2021,6619,409000,4
61646522,1004,101,secondary,3/19/2021,3/26/2021,8072,448000,2
61465152,26,101,primary,2/3/2021,2/7/2021,8768,395000,2
61660475,26,101,secondary,3/23/2021,3/25/2021,9021,599000,3
61615937,26,101,primary,3/12/2021,3/22/2021,8980,449000,2
61465179,26,101,primary,2/3/2021,2/9/2021,9201,625000,3
61470773,26,101,secondary,2/4/2021,2/28/2021,8380,419000,3
61491927,26,101,primary,2/9/2021,2/16/2021,11963,602800,2
61659893,26,101,primary,3/23/2021,3/30/2021,9890,824028,4
61561769,1004,101,secondary,2/27/2021,3/2/2021,5132,195000,2
61516258,26,101,secondary,2/16/2021,2/26/2021,13824,470000,2
61512632,26,101,secondary,2/15/2021,2/26/2021,15541,575000,2
61658558,26,101,primary,3/23/2021,3/30/2021,11569,446216,1
61523927,26,101,secondary,2/17/2021,3/19/2021,9683,610000,2
61545956,26,101,secondary,2/23/2021,3/25/2021,12917,465000,2
61648728,26,101,secondary,3/20/2021,3/25/2021,10100,360570,2
61492196,26,101,primary,2/10/2021,3/3/2021,14426,772945,2
61530574,26,101,primary,2/19/2021,3/3/2021,9231,498000,3
61624629,26,101,secondary,3/15/2021,3/24/2021,18168,799400,2
61665511,26,101,secondary,3/25/2021,3/29/2021,9088,518000,3
61639305,26,101,secondary,3/18/2021,3/26/2021,13789,888000,3
61456884,26,101,secondary,2/1/2021,2/8/2021,8044,362000,2
61553528,26,101,secondary,2/25/2021,3/12/2021,11458,550000,2
61505093,26,101,primary,2/12/2021,3/14/2021,13056,235000,1
61622239,26,101,primary,3/14/2021,3/21/2021,14446,846391,3
61551426,26,101,secondary,2/24/2021,3/26/2021,8056,1450000,6
61501781,26,101,secondary,2/12/2021,3/9/2021,16978,910000,2
61585673,26,101,secondary,3/5/2021,3/5/2021,15166,930000,2
61465254,26,101,secondary,2/3/2021,3/3/2021,9502,649000,3
61544096,1004,101,secondary,2/23/2021,3/25/2021,8987,337000,2
61582881,26,101,secondary,3/4/2021,3/22/2021,7882,599000,3
61556249,26,101,secondary,2/26/2021,3/19/2021,15019,1170000,3
61504065,26,101,primary,2/12/2021,3/14/2021,15857,999000,1
61568893,26,101,primary,3/1/2021,3/9/2021,10292,439990,2
61626140,26,101,primary,3/15/2021,3/16/2021,11115,428808,2
61644921,26,101,primary,3/19/2021,9/15/2021,12140,551399,2
61465062,1004,101,secondary,2/3/2021,3/18/2021,6600,432366,3
61574384,26,101,primary,3/2/2021,3/14/2021,10797,387600,2
61504542,26,101,primary,2/12/2021,3/29/2021,9724,811000,4
61456723,26,101,primary,2/1/2021,3/3/2021,9300,268584,1
61460900,26,101,secondary,2/2/2021,3/4/2021,13746,329900,1
61493892,26,101,primary,2/10/2021,3/2/2021,15394,2878720,4
61536448,26,101,secondary,2/21/2021,3/16/2021,10185,275000,1
61640043,1004,101,secondary,3/18/2021,3/19/2021,5781,185000,1
61506651,26,101,secondary,2/13/2021,2/23/2021,10288,679000,3
61525135,26,101,secondary,2/18/2021,3/23/2021,17800,1246000,3
61551395,26,101,primary,2/24/2021,3/5/2021,14000,622300,2
61538827,26,101,secondary,2/22/2021,3/1/2021,12237,465000,2
61478118,26,101,secondary,2/5/2021,3/1/2021,9784,499000,2
61634292,26,101,primary,3/17/2021,3/30/2021,11280,428959,2
61608377,26,101,secondary,3/11/2021,3/24/2021,11533,519000,3
61614302,26,101,secondary,3/12/2021,3/19/2021,16707,685000,2
61607402,26,101,primary,3/10/2021,3/25/2021,9639,588000,3
61507308,26,101,primary,2/13/2021,3/15/2021,10438,469700,2
61667592,26,101,secondary,3/25/2021,3/27/2021,13378,990000,3
61564226,26,101,primary,2/28/2021,3/30/2021,9012,739000,4
61538749,26,101,secondary,2/22/2021,3/1/2021,13146,509000,2
61556071,26,101,primary,2/25/2021,3/27/2021,15783,1673000,3
61571571,26,101,secondary,3/2/2021,3/28/2021,13750,550000,2
61468557,26,101,secondary,2/3/2021,3/26/2021,9180,459000,2
61535358,1004,101,secondary,2/20/2021,3/30/2021,7114,249000,2
61478928,1004,101,secondary,2/5/2021,3/7/2021,5948,345000,3
61561299,1004,101,secondary,2/27/2021,3/24/2021,6043,278000,2
61561129,26,101,secondary,2/27/2021,3/23/2021,11655,1690000,2
61547241,26,101,primary,2/24/2021,3/26/2021,6561,374000,3
61464261,26,101,primary,2/2/2021,2/16/2021,9425,607900,3
61521245,26,101,secondary,2/17/2021,2/25/2021,8674,399000,2
61569903,26,101,primary,3/2/2021,3/30/2021,9355,704000,4
61605727,26,101,primary,3/10/2021,3/12/2021,11220,410540,1
61474787,1004,101,secondary,2/5/2021,3/7/2021,6229,299000,3
61474989,26,101,primary,2/5/2021,2/24/2021,8961,524129,3
61490527,26,101,primary,2/9/2021,3/11/2021,6561,374000,3
61529033,26,101,secondary,2/19/2021,3/21/2021,8800,613272,3
61670542,26,101,primary,3/26/2021,3/29/2021,9050,228422,1
61486950,1004,101,secondary,2/8/2021,3/10/2021,3995,294000,3
61503673,26,101,primary,2/12/2021,3/14/2021,10350,376429,2
61572060,26,101,secondary,3/2/2021,3/25/2021,11132,590000,3
61510378,26,101,primary,2/15/2021,3/2/2021,9603,792000,4
61465032,1004,101,secondary,2/2/2021,3/4/2021,7500,450000,3
61606627,26,101,secondary,3/10/2021,3/25/2021,13255,680000,2
61458323,26,101,secondary,2/1/2021,2/23/2021,8253,685000,3
61503134,26,101,secondary,2/12/2021,3/5/2021,9800,490000,2
61474217,26,101,primary,2/4/2021,3/6/2021,12157,408700,1
61517758,26,101,secondary,2/16/2021,3/11/2021,11120,695000,2
61558085,26,101,primary,2/26/2021,3/3/2021,10199,938714,4
61658511,26,101,secondary,3/23/2021,3/24/2021,10652,670000,3
61518328,1004,101,primary,2/16/2021,2/26/2021,6750,333923,2
61487453,26,101,secondary,2/9/2021,3/16/2021,11778,530000,2
61609262,1004,101,secondary,3/11/2021,3/27/2021,5392,244800,2
61485854,26,101,primary,2/8/2021,2/16/2021,11748,614084,2
61561767,26,101,secondary,2/27/2021,3/29/2021,10490,407000,2
61559106,26,101,primary,2/26/2021,3/28/2021,18889,339999,1
61542430,26,101,primary,2/23/2021,7/23/2021,9900,1010691,5
61609135,26,101,secondary,3/11/2021,3/17/2021,10769,420000,2
61649242,26,101,secondary,3/20/2021,3/26/2021,11154,725000,3
61555988,26,101,primary,2/25/2021,3/27/2021,12079,1377000,4
61479562,26,101,secondary,2/6/2021,3/8/2021,8790,545000,3
61530197,26,101,primary,2/19/2021,3/3/2021,14992,1952100,5
61546185,26,101,secondary,2/23/2021,3/5/2021,12500,500000,2
61532914,26,101,secondary,2/19/2021,3/5/2021,11800,295000,1
61510389,26,101,primary,2/15/2021,3/17/2021,6579,375000,3
61508312,26,101,secondary,2/14/2021,3/16/2021,10958,515000,2
61461758,26,101,secondary,2/2/2021,3/4/2021,9896,475000,2
61498474,26,101,secondary,2/11/2021,3/13/2021,15888,340000,1
61561198,1004,101,secondary,2/27/2021,3/4/2021,4865,278000,3
61511272,26,101,secondary,2/15/2021,3/17/2021,14698,779000,3
61639193,26,101,primary,3/18/2021,3/19/2021,14000,385140,1
61486841,26,101,secondary,2/8/2021,3/10/2021,8000,360000,3
61467073,26,101,secondary,2/3/2021,2/25/2021,13235,630000,2
61474223,26,101,primary,2/4/2021,3/6/2021,10050,418281,2
61620153,26,101,secondary,3/14/2021,3/23/2021,9817,950000,5
61626073,26,101,secondary,3/15/2021,3/16/2021,10645,330000,1
61514618,26,101,primary,2/16/2021,3/18/2021,7100,495793,3
61472239,26,101,secondary,2/4/2021,2/16/2021,12865,860000,3
61469676,26,101,primary,2/3/2021,3/5/2021,7973,295000,2
61499816,26,101,secondary,2/11/2021,3/4/2021,10065,465000,2
61496714,1004,101,primary,2/10/2021,3/12/2021,6200,446276,4
61476132,26,101,secondary,2/5/2021,3/23/2021,8866,419900,2
61536702,26,101,primary,2/21/2021,3/6/2021,14995,627991,2
61551398,26,101,primary,2/24/2021,3/5/2021,13400,723064,2
61588567,26,101,secondary,3/5/2021,3/21/2021,9571,379000,2
61643928,26,101,secondary,3/19/2021,3/26/2021,12631,479990,2
61569625,1004,101,secondary,3/2/2021,3/14/2021,5659,249000,2
61541771,26,101,secondary,2/22/2021,3/24/2021,14690,646360,2
61513737,26,101,primary,2/15/2021,3/30/2021,13910,511900,2
61562886,26,101,secondary,2/28/2021,3/30/2021,13040,510000,2
